timestamp,balance
2023-05-19,993.3595418989893
2023-05-29,993.3595418989893
2023-06-08,993.3595418989893
2023-06-18,993.3595418989893
2023-06-28,993.3595418989893
2023-07-08,993.3595418989893
2023-07-18,993.3595418989893
2023-07-28,993.3595418989893
2023-08-07,993.3595418989893
2023-08-17,993.3595418989893
2023-08-27,993.3595418989893
2023-09-06,993.3595418989893
2023-09-16,993.3595418989893
2023-09-26,993.3595418989893
2023-10-06,993.3595418989893
2023-10-16,993.3595418989893
2023-10-26,993.3595418989893
2023-11-05,993.3595418989893
2023-11-15,993.3595418989893
2023-11-25,993.3595418989893
2023-12-05,993.3595418989893
2023-12-15,993.3595418989893
2023-12-25,993.3595418989893
2023-02-28,7012.826552439294
2023-03-10,4033.7521453527206
2023-03-20,1082.5753385161584
2023-03-30,63.989537065875766
2023-04-09,14.140200568823275
2023-04-19,920.1747155048998
2023-04-29,951.6272513821103
2023-05-09,951.6272513821103
2023-05-19,951.6272513821103
2023-05-29,951.6272513821103
2023-06-08,951.6272513821103
2023-06-18,951.6272513821103
2023-06-28,951.6272513821103
2023-07-08,951.6272513821103
2023-07-18,951.6272513821103
2023-07-28,951.6272513821103
2023-08-07,951.6272513821103
2023-08-17,951.6272513821103
2023-08-27,951.6272513821103
2023-09-06,951.6272513821103
2023-09-16,951.6272513821103
2023-09-26,951.6272513821103
2023-10-06,951.6272513821103
2023-10-16,951.6272513821103
2023-10-26,951.6272513821103
2023-11-05,951.6272513821103
2023-11-15,951.6272513821103
2023-11-25,951.6272513821103
2023-12-05,951.6272513821103
2023-12-15,951.6272513821103
2023-12-25,951.6272513821103
2023-02-28,8000.445951096757
2023-03-10,8006.550365277727
2023-03-20,7069.046930868682
2023-03-30,5816.231632661436
2023-04-09,4973.395329014773
2023-04-19,3747.3238357068494
2023-04-29,2749.7335480514084
2023-05-09,2880.006838068663
2023-05-19,2771.186227162729
2023-05-29,786.7689167819451
2023-06-08,1929.6205859633696
2023-06-18,1020.6271162116816
2023-06-28,990.1722169098359
2023-07-08,990.1722169098359
2023-07-18,990.1722169098359
2023-07-28,990.1722169098359
2023-08-07,990.1722169098359
2023-08-17,990.1722169098359
2023-08-27,990.1722169098359
2023-09-06,990.1722169098359
2023-09-16,990.1722169098359
2023-09-26,990.1722169098359
2023-10-06,990.1722169098359
2023-10-16,990.1722169098359
2023-10-26,990.1722169098359
2023-11-05,990.1722169098359
2023-11-15,990.1722169098359
2023-11-25,990.1722169098359
2023-12-05,990.1722169098359
2023-12-15,990.1722169098359
2023-12-25,990.1722169098359
2023-02-28,5982.515150461995
2023-03-10,6055.51321553852
2023-03-20,1992.5264038081368
2023-03-30,880.6847132531213
2023-04-09,979.0640148647213
2023-04-19,849.6734265393103
2023-04-29,881.4489418852933
2023-05-09,935.143002063028
2023-05-19,935.143002063028
2023-05-29,935.143002063028
2023-06-08,935.143002063028
2023-06-18,935.143002063028
2023-06-28,935.143002063028
2023-07-08,935.143002063028
2023-07-18,935.143002063028
2023-07-28,935.143002063028
2023-08-07,935.143002063028
2023-08-17,935.143002063028
2023-08-27,935.143002063028
2023-09-06,935.143002063028
2023-09-16,935.143002063028
2023-09-26,935.143002063028
2023-10-06,935.143002063028
2023-10-16,935.143002063028
2023-10-26,935.143002063028
2023-11-05,935.143002063028
2023-11-15,935.143002063028
2023-11-25,935.143002063028
2023-12-05,935.143002063028
2023-12-15,935.143002063028
2023-12-25,935.143002063028
2023-02-28,9090.908524035869
2023-03-10,8122.166061768789
2023-03-20,7197.036434093647
2023-03-30,7085.778319944761
2023-04-09,5058.379581629495
2023-04-19,5967.503571253188
2023-04-29,4984.806345839384
2023-05-09,4065.779243467585
2023-05-19,1976.5818610697502
2023-05-29,1036.5729632747446
2023-06-08,1219.0953221299878
2023-06-18,327.87539995289774
2023-06-28,285.55382554032144
2023-07-08,1181.9065556524708
2023-07-18,213.59453888851874
2023-07-28,167.1889519449793
2023-08-07,994.008397270876
2023-08-17,998.2721576087679
2023-08-27,998.2721576087679
2023-09-06,998.2721576087679
2023-09-16,998.2721576087679
2023-09-26,998.2721576087679
2023-10-06,998.2721576087679
2023-10-16,998.2721576087679
2023-10-26,998.2721576087679
2023-11-05,998.2721576087679
2023-11-15,998.2721576087679
2023-11-25,998.2721576087679
2023-12-05,998.2721576087679
2023-12-15,998.2721576087679
2023-12-25,998.2721576087679
2023-02-28,9015.084849538007
2023-03-10,9093.578053514235
2023-03-20,10097.029801031968
2023-03-30,7093.219590880286
2023-04-09,8129.542961146286
2023-04-19,7027.485607026098
2023-04-29,6994.084738147024
2023-05-09,6855.811922747136
2023-05-19,8060.188080539505
2023-05-29,6084.3736743501195
2023-06-08,4147.908648169813
2023-06-18,4393.984704658935
2023-06-28,3394.5361415208954
2023-07-08,3493.720473977348
2023-07-18,3301.2343381670476
2023-07-28,2252.8478684560246
2023-08-07,2263.8593129801648
2023-08-17,3224.5436687692863
2023-08-27,1238.586763999248
2023-09-06,1324.9677676713727
2023-09-16,1465.8268508167564
2023-09-26,1468.8367348012596
2023-10-06,1285.6073219370924
2023-10-16,1279.9138462374412
2023-10-26,234.73709414293933
2023-11-05,186.20346943686445
2023-11-15,200.07032117335336
2023-11-25,145.65178644968933
2023-12-05,1293.4833478602886
2023-12-15,280.7392372412737
2023-12-25,1361.3412989528083
2023-02-28,8978.628638625703
2023-03-10,6018.110130574349
2023-03-20,6074.725455370471
2023-03-30,4054.8206682116356
2023-04-09,976.6295963858709
2023-04-19,1845.5246432248834
2023-04-29,1880.9258421703141
2023-05-09,2012.6738817446958
2023-05-19,1975.8656091313533
2023-05-29,1009.5290302183969
2023-06-08,-16.117958492176285
2023-06-18,1146.378153900566
2023-06-28,1115.1164407170581
2023-07-08,79.60230143555782
2023-07-18,1053.59634624396
2023-07-28,1022.2735388995643
2023-08-07,920.014615200024
2023-08-17,920.014615200024
2023-08-27,920.014615200024
2023-09-06,920.014615200024
2023-09-16,920.014615200024
2023-09-26,920.014615200024
2023-10-06,920.014615200024
2023-10-16,920.014615200024
2023-10-26,920.014615200024
2023-11-05,920.014615200024
2023-11-15,920.014615200024
2023-11-25,920.014615200024
2023-12-05,920.014615200024
2023-12-15,920.014615200024
2023-12-25,920.014615200024
2023-02-28,9004.874386859428
2023-03-10,6970.729858636604
2023-03-20,5954.132053126815
2023-03-30,3015.4168599740906
2023-04-09,2018.1903918352632
2023-04-19,1872.9413490690115
2023-04-29,1908.3425480144422
2023-05-09,969.7421277403703
2023-05-19,121.08881975914198
2023-05-29,1003.3587723182784
2023-06-08,37.274082868390906
2023-06-18,1279.1088403793153
2023-06-28,150.613973973861
2023-07-08,305.48522938488577
2023-07-18,1249.6878240294454
2023-07-28,257.26061300741355
2023-08-07,1100.2294911818026
2023-08-17,1114.7183441096813
2023-08-27,1094.344495232579
2023-09-06,186.65974528356708
2023-09-16,1331.5508323726604
2023-09-26,1279.0330247853117
2023-10-06,1118.5440348027546
2023-10-16,1109.985771179668
2023-10-26,120.56281896028611
2023-11-05,1116.772046479487
2023-11-15,1042.6833775577668
2023-11-25,10.190070333513972
2023-12-05,1075.282834296937
2023-12-15,1066.913798995639
2023-12-25,1120.140286866645
2023-02-28,8017.324996733626
2023-03-10,7132.618480579318
2023-03-20,6145.347459815044
2023-03-30,3196.115131315927
2023-04-09,1176.3305452344607
2023-04-19,993.8136202603853
2023-04-29,64.87117486325144
2023-05-09,1156.0335485056112
2023-05-19,1228.4307475315557
2023-05-29,161.006621302751
2023-06-08,276.15385288883454
2023-06-18,469.912398541338
2023-06-28,331.6345036915334
2023-07-08,476.13415080643404
2023-07-18,300.7579138580061
2023-07-28,1415.9656093959534
2023-08-07,1232.3018720213497
2023-08-17,224.2593471972391
2023-08-27,281.11506833376677
2023-09-06,1331.5355488313758
2023-09-16,1476.9818348184272
2023-09-26,1480.0933149724453
2023-10-06,367.0686368095119
2023-10-16,1286.905040641039
2023-10-26,1182.1413245096337
2023-11-05,1240.2372247153185
2023-11-15,1170.5282613252366
2023-11-25,1180.379903690101
2023-12-05,1203.2133335714711
2023-12-15,1196.1160813304482
2023-12-25,1250.8552032101575
2023-02-28,10052.042257148598
2023-03-10,10066.583819766742
2023-03-20,7101.174828648838
2023-03-30,7016.660454670824
2023-04-09,7106.504371325751
2023-04-19,5194.971969925397
2023-04-29,4205.76395259722
2023-05-09,2201.7247133786404
2023-05-19,353.9259918745216
2023-05-29,1235.9823142830942
2023-06-08,1410.5381779086824
2023-06-18,530.72534130887
2023-06-28,1486.138948705669
2023-07-08,1388.8565210145605
2023-07-18,1418.1626668575555
2023-07-28,1409.853920331805
2023-08-07,1216.16261254038
2023-08-17,1230.080277225355
2023-08-27,1195.5107479324895
2023-09-06,1300.0809896131095
2023-09-16,253.37007167711704
2023-09-26,433.3299560571794
2023-10-06,1226.3084019947303
2023-10-16,336.15247489608066
2023-10-26,229.2507308686014
2023-11-05,1171.3055753610106
2023-11-15,1095.0778837201665
2023-11-25,1105.2246142008335
2023-12-05,106.7677817679197
2023-12-15,1109.505602176654
2023-12-25,1165.8595049988653
2023-02-28,10000.0
2023-03-10,9026.253239341835
2023-03-20,6037.284410529713
2023-03-30,1018.4780918335791
2023-04-09,1051.0603498403902
2023-04-19,938.1301939465437
2023-04-29,938.1301939465437
2023-05-09,938.1301939465437
2023-05-19,938.1301939465437
2023-05-29,938.1301939465437
2023-06-08,938.1301939465437
2023-06-18,938.1301939465437
2023-06-28,938.1301939465437
2023-07-08,938.1301939465437
2023-07-18,938.1301939465437
2023-07-28,938.1301939465437
2023-08-07,938.1301939465437
2023-08-17,938.1301939465437
2023-08-27,938.1301939465437
2023-09-06,938.1301939465437
2023-09-16,938.1301939465437
2023-09-26,938.1301939465437
2023-10-06,938.1301939465437
2023-10-16,938.1301939465437
2023-10-26,938.1301939465437
2023-11-05,938.1301939465437
2023-11-15,938.1301939465437
2023-11-25,938.1301939465437
2023-12-05,938.1301939465437
2023-12-15,938.1301939465437
2023-12-25,938.1301939465437
2023-02-28,8978.628638625703
2023-03-10,4985.890176413706
2023-03-20,1982.058436286964
2023-03-30,888.7244715861832
2023-04-09,942.4026327086051
2023-04-19,858.6295186801624
2023-04-29,890.4050340261454
2023-05-09,933.0749431227832
2023-05-19,933.0749431227832
2023-05-29,933.0749431227832
2023-06-08,933.0749431227832
2023-06-18,933.0749431227832
2023-06-28,933.0749431227832
2023-07-08,933.0749431227832
2023-07-18,933.0749431227832
2023-07-28,933.0749431227832
2023-08-07,933.0749431227832
2023-08-17,933.0749431227832
2023-08-27,933.0749431227832
2023-09-06,933.0749431227832
2023-09-16,933.0749431227832
2023-09-26,933.0749431227832
2023-10-06,933.0749431227832
2023-10-16,933.0749431227832
2023-10-26,933.0749431227832
2023-11-05,933.0749431227832
2023-11-15,933.0749431227832
2023-11-25,933.0749431227832
2023-12-05,933.0749431227832
2023-12-15,933.0749431227832
2023-12-25,933.0749431227832
2023-02-28,10000.0
2023-03-10,7995.309094260551
2023-03-20,5074.390003683254
2023-03-30,2090.3487999661734
2023-04-09,-23.164800342756735
2023-04-19,920.9706185969417
2023-04-29,920.9706185969417
2023-05-09,920.9706185969417
2023-05-19,920.9706185969417
2023-05-29,920.9706185969417
2023-06-08,920.9706185969417
2023-06-18,920.9706185969417
2023-06-28,920.9706185969417
2023-07-08,920.9706185969417
2023-07-18,920.9706185969417
2023-07-28,920.9706185969417
2023-08-07,920.9706185969417
2023-08-17,920.9706185969417
2023-08-27,920.9706185969417
2023-09-06,920.9706185969417
2023-09-16,920.9706185969417
2023-09-26,920.9706185969417
2023-10-06,920.9706185969417
2023-10-16,920.9706185969417
2023-10-26,920.9706185969417
2023-11-05,920.9706185969417
2023-11-15,920.9706185969417
2023-11-25,920.9706185969417
2023-12-05,920.9706185969417
2023-12-15,920.9706185969417
2023-12-25,920.9706185969417
2023-02-28,9000.911946522347
2023-03-10,8064.636261389623
2023-03-20,5073.406335268359
2023-03-30,4097.85210054677
2023-04-09,965.978614650513
2023-04-19,1870.4592587222878
2023-04-29,1904.7026059963237
2023-05-09,2032.1416195385839
2023-05-19,2100.941720858169
2023-05-29,1050.9872109472954
2023-06-08,36.36420407930814
2023-06-18,1274.1683137635612
2023-06-28,1240.9858767858764
2023-07-08,1136.801717032184
2023-07-18,199.103660530684
2023-07-28,284.84668205204764
2023-08-07,1170.1332786766852
2023-08-17,160.39151535084636
2023-08-27,210.19341398811343
2023-09-06,1207.2649966068639
2023-09-16,1350.0431182431962
2023-09-26,1353.010492769337
2023-10-06,316.93956572410525
2023-10-16,254.48581172212675
2023-10-26,298.95523064793565
2023-11-05,186.53022881376546
2023-11-15,259.33515505964624
2023-11-25,249.6440316846605
2023-12-05,1192.8835911002705
2023-12-15,1185.4547285107117
2023-12-25,180.02868007132906
2023-02-28,8970.47905690364
2023-03-10,9044.223472261096
2023-03-20,3044.18399986874
2023-03-30,1004.1653281654777
2023-04-09,0.05258009100907657
2023-04-19,182.56950506508463
2023-04-29,150.11709907730096
2023-05-09,29.3431988782429
2023-05-19,1094.158021347232
2023-05-29,1072.0836318709216
2023-06-08,169.49221093746974
2023-06-18,1304.4416386620364
2023-06-28,1270.4583626464355
2023-07-08,365.2964338035564
2023-07-18,241.7624749761651
2023-07-28,1273.224373154921
2023-08-07,357.8234704268775
2023-08-17,343.36316784815506
2023-08-27,361.77170538232394
2023-09-06,1287.0324267877918
2023-09-16,1427.30694138725
2023-09-26,1430.2602663200555
2023-10-06,1250.4739369395256
2023-10-16,308.6072374370948
2023-10-26,310.6423793753228
2023-11-05,235.24966697957757
2023-11-15,309.2697986079713
2023-11-25,1250.3355641338217
2023-12-05,1272.7357319899343
2023-12-15,1265.7731493931867
2023-12-25,247.65642574155913
2023-02-28,9065.255525973496
2023-03-10,8011.299368106497
2023-03-20,4075.8175375508345
2023-03-30,1123.435634586623
2023-04-09,1169.0615192280447
2023-04-19,971.6004728914938
2023-04-29,1006.7100170797739
2023-05-09,-29.642332563253603
2023-05-19,1111.428118190384
2023-05-29,130.17897089169753
2023-06-08,155.91848085031484
2023-06-18,1326.089924085935
2023-06-28,1323.1752266599456
2023-07-08,423.2444049487731
2023-07-18,297.27196835320797
2023-07-28,292.33814304551527
2023-08-07,440.2179568178557
2023-08-17,318.614110845415
2023-08-27,338.0665564174534
2023-09-06,219.16791563461493
2023-09-16,357.0141314057279
2023-09-26,1402.028339350567
2023-10-06,1231.9176277632196
2023-10-16,1163.2733653055516
2023-10-26,142.26353852697594
2023-11-05,84.1676383212914
2023-11-15,136.31558528970777
2023-11-25,126.46394292484354
2023-12-05,103.63051304347323
2023-12-15,110.72776528449617
2023-12-25,65.37286012340337
2023-02-28,9000.845951096757
2023-03-10,9012.631242922149
2023-03-20,7944.223890130212
2023-03-30,5963.347529813542
2023-04-09,947.755627659421
2023-04-19,902.1722693951999
2023-04-29,935.4808329148825
2023-05-09,1059.4409832906194
2023-05-19,1122.677404311948
2023-05-29,1100.398506130925
2023-06-08,1278.4262601322625
2023-06-18,1377.767198286826
2023-06-28,341.0246853248999
2023-07-08,380.2343474518208
2023-07-18,348.17293794342265
2023-07-28,379.4957452878184
2023-08-07,472.2382214348536
2023-08-17,330.65654996883177
2023-08-27,350.6998360832031
2023-09-06,1438.6379378861802
2023-09-16,494.686474859055
2023-09-26,555.9075415231749
2023-10-06,409.5482134569345
2023-10-16,437.3503988603062
2023-10-26,1287.8787202712529
2023-11-05,262.23795948485986
2023-11-15,335.04288573074064
2023-11-25,325.3517623557549
2023-12-05,273.88803272563257
2023-12-15,281.07301849437215
2023-12-25,225.6572324489373
2023-02-28,9977.463462505179
2023-03-10,6988.257406303736
2023-03-20,4006.7172966261633
2023-03-30,904.8063805054263
2023-04-09,904.8063805054263
2023-04-19,904.8063805054263
2023-04-29,904.8063805054263
2023-05-09,904.8063805054263
2023-05-19,904.8063805054263
2023-05-29,904.8063805054263
2023-06-08,904.8063805054263
2023-06-18,904.8063805054263
2023-06-28,904.8063805054263
2023-07-08,904.8063805054263
2023-07-18,904.8063805054263
2023-07-28,904.8063805054263
2023-08-07,904.8063805054263
2023-08-17,904.8063805054263
2023-08-27,904.8063805054263
2023-09-06,904.8063805054263
2023-09-16,904.8063805054263
2023-09-26,904.8063805054263
2023-10-06,904.8063805054263
2023-10-16,904.8063805054263
2023-10-26,904.8063805054263
2023-11-05,904.8063805054263
2023-11-15,904.8063805054263
2023-11-25,904.8063805054263
2023-12-05,904.8063805054263
2023-12-15,904.8063805054263
2023-12-25,904.8063805054263
2023-02-28,8041.91751475694
2023-03-10,9051.975676542887
2023-03-20,7088.1149976825
2023-03-30,5118.010255500154
2023-04-09,4097.197537987717
2023-04-19,4297.004030347976
2023-04-29,4265.228515001993
2023-05-09,4073.117485810969
2023-05-19,4078.7921627031938
2023-05-29,2060.500275211636
2023-06-08,1154.2392720112193
2023-06-18,267.38407761367296
2023-06-28,225.23486237145403
2023-07-08,363.05715773101997
2023-07-18,332.7574766084565
2023-07-28,361.9466849940295
2023-08-07,977.5998880729642
2023-08-17,977.5998880729642
2023-08-27,977.5998880729642
2023-09-06,977.5998880729642
2023-09-16,977.5998880729642
2023-09-26,977.5998880729642
2023-10-06,977.5998880729642
2023-10-16,977.5998880729642
2023-10-26,977.5998880729642
2023-11-05,977.5998880729642
2023-11-15,977.5998880729642
2023-11-25,977.5998880729642
2023-12-05,977.5998880729642
2023-12-15,977.5998880729642
2023-12-25,977.5998880729642
2023-02-28,9065.301662284184
2023-03-10,9024.18159797554
2023-03-20,8020.113100629367
2023-03-30,7888.123373781843
2023-04-09,7896.427359116506
2023-04-19,7996.231082871849
2023-04-29,7960.150489321206
2023-05-09,7849.560083200974
2023-05-19,6080.922698397775
2023-05-29,4972.596281572846
2023-06-08,2116.411131859886
2023-06-18,83.01662817658598
2023-06-28,1096.1766886890673
2023-07-08,995.4132472383259
2023-07-18,1025.768041838784
2023-07-28,139.6027454379215
2023-08-07,308.8142260631864
2023-08-17,296.82840078995923
2023-08-27,312.0868307722511
2023-09-06,229.34862708526396
2023-09-16,940.4178131614188
2023-09-26,940.4178131614188
2023-10-06,940.4178131614188
2023-10-16,940.4178131614188
2023-10-26,940.4178131614188
2023-11-05,940.4178131614188
2023-11-15,940.4178131614188
2023-11-25,940.4178131614188
2023-12-05,940.4178131614188
2023-12-15,940.4178131614188
2023-12-25,940.4178131614188
2023-02-28,10000.0
2023-03-10,9982.249989756621
2023-03-20,3989.9509679339917
2023-03-30,3928.513080632117
2023-04-09,3927.550318901304
2023-04-19,4087.0661669636656
2023-04-29,4053.757603443983
2023-05-09,3929.7974530682463
2023-05-19,5007.662925602651
2023-05-29,2921.294156584294
2023-06-08,2103.872133211992
2023-06-18,2147.595869619266
2023-06-28,116.84856230116645
2023-07-08,217.97682142631447
2023-07-18,187.51212619707871
2023-07-28,216.86030097991295
2023-08-07,381.5818294895937
2023-08-17,369.91404281128746
2023-08-27,384.76759707399856
2023-09-06,109.43728332408944
2023-09-16,1210.4294534896117
2023-09-26,1217.2478937191108
2023-10-06,373.7454810222125
2023-10-16,301.7139974109193
2023-10-26,394.3252588402954
2023-11-05,344.8196446837816
2023-11-15,406.584749889063
2023-11-25,398.3631461367039
2023-12-05,379.3077028066225
2023-12-15,385.2306538735776
2023-12-25,76.46660280356116
2023-02-28,9061.268956186315
2023-03-10,8085.236652063027
2023-03-20,8008.972866142285
2023-03-30,7995.460055288642
2023-04-09,6941.841387131159
2023-04-19,7010.033139314974
2023-04-29,6951.763180903733
2023-05-09,6894.112769881791
2023-05-19,6996.327878198931
2023-05-29,3038.731306298123
2023-06-08,1165.0078026010233
2023-06-18,261.953511147648
2023-06-28,1233.1177136010836
2023-07-08,1136.6875808394418
2023-07-18,1165.7369744600983
2023-07-28,1137.7522309759022
2023-08-07,980.6831881554161
2023-08-17,23.39709412468426
2023-08-27,42.84953969672267
2023-09-06,-62.318236678368066
2023-09-16,996.6946351770926
2023-09-26,996.6946351770926
2023-10-06,996.6946351770926
2023-10-16,996.6946351770926
2023-10-26,996.6946351770926
2023-11-05,996.6946351770926
2023-11-15,996.6946351770926
2023-11-25,996.6946351770926
2023-12-05,996.6946351770926
2023-12-15,996.6946351770926
2023-12-25,996.6946351770926
2023-02-28,9014.684849538007
2023-03-10,9004.6425345172
2023-03-20,7954.651797609715
2023-03-30,7874.534315645657
2023-04-09,5762.814551903652
2023-04-19,5975.125328203761
2023-04-29,5943.349812857778
2023-05-09,5735.070489525362
2023-05-19,5851.903892877499
2023-05-29,5738.4748220026695
2023-06-08,1827.0510480819298
2023-06-18,925.9047510104351
2023-06-28,828.4974842124732
2023-07-08,979.9770908993271
2023-07-18,949.6774097767636
2023-07-28,978.8666181623366
2023-08-07,1142.6959212395232
2023-08-17,860.1350043938711
2023-08-27,880.271264326567
2023-09-06,809.3161775686676
2023-09-16,856.0151637022949
2023-09-26,920.1080005243981
2023-10-06,972.1300502338122
2023-10-16,987.8995419978444
2023-10-26,1080.5108034272205
2023-11-05,1031.0051892707065
2023-11-15,969.2937391034772
2023-11-25,887.4898381215578
2023-12-05,863.839736967511
2023-12-15,914.4031496015406
2023-12-25,854.6247614690026
2023-02-28,9013.484849538008
2023-03-10,9013.79949778317
2023-03-20,9987.631139662863
2023-03-30,5847.463686711111
2023-04-09,4932.779870635561
2023-04-19,5115.296795609635
2023-04-29,4937.910424700159
2023-05-09,4797.3126195508075
2023-05-19,5010.564927669558
2023-05-29,5890.182051782694
2023-06-08,2864.426764267061
2023-06-18,997.31063637892
2023-06-28,962.7849655096186
2023-07-08,1068.5409014685868
2023-07-18,1036.6821274172557
2023-07-28,1067.3732885199606
2023-08-07,1239.6325518637038
2023-08-17,1227.4308417639893
2023-08-27,1033.9739341298093
2023-09-06,926.871136622997
2023-09-16,990.7026449994404
2023-09-26,1003.073144494053
2023-10-06,984.592594668482
2023-10-16,984.592594668482
2023-10-26,984.592594668482
2023-11-05,984.592594668482
2023-11-15,984.592594668482
2023-11-25,984.592594668482
2023-12-05,984.592594668482
2023-12-15,984.592594668482
2023-12-25,984.592594668482
2023-02-28,9027.920943096362
2023-03-10,9014.599497783169
2023-03-20,7936.731062943504
2023-03-30,5854.097931475222
2023-04-09,5797.894462243128
2023-04-19,5881.299544343552
2023-04-29,5844.446315786401
2023-05-09,5773.943467429275
2023-05-19,6024.145391287908
2023-05-29,5904.684888039829
2023-06-08,4902.071001448916
2023-06-18,2089.931586898927
2023-06-28,987.7944901521153
2023-07-08,118.12062928536056
2023-07-18,85.29973379029173
2023-07-28,116.91775492165175
2023-08-07,294.3791748480205
2023-08-17,77.7435112288631
2023-08-27,97.78307146372674
2023-09-06,-3.4535470436426294
2023-09-16,1160.6646141584351
2023-09-26,1059.2449435794454
2023-10-06,128.9199322813704
2023-10-16,105.17991077114402
2023-10-26,201.8094555072072
2023-11-05,150.1558565388882
2023-11-15,214.6008700766073
2023-11-25,206.02254153071453
2023-12-05,10.092558313891004
2023-12-15,19.715176803704026
2023-12-25,25.387563692557933
2023-02-28,9035.444193835987
2023-03-10,9050.61925159719
2023-03-20,9006.138441806077
2023-03-30,7821.350044892676
2023-04-09,6841.463295607411
2023-04-19,5002.699283953616
2023-04-29,4966.618690402973
2023-05-09,4808.056502138118
2023-05-19,4991.58490117212
2023-05-29,2922.1769615720086
2023-06-08,2999.3741395106063
2023-06-18,1991.9176047999144
2023-06-28,907.3007479079945
2023-07-08,1031.973363305338
2023-07-18,905.4158265513456
2023-07-28,936.9707140096557
2023-08-07,1046.2774110843293
2023-08-17,1032.66621110281
2023-08-27,1049.9938074225138
2023-09-06,896.9978887744013
2023-09-16,967.0954855229417
2023-09-26,972.4341715492671
2023-10-06,972.4341715492671
2023-10-16,972.4341715492671
2023-10-26,972.4341715492671
2023-11-05,972.4341715492671
2023-11-15,972.4341715492671
